order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2023-01-05,21744.000000,6220.000000,6220.000000,EMBALLAGES AT,6243.000000,CLERMONT HAMEL,2023-01-06,2023-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230105.000000,20230106.000000,20230109.000000
2023-01-19,21751.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2023-01-20,2023-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230119.000000,20230120.000000,20230120.000000
2023-01-02,21741.000000,6076.000000,6076.000000,CRISTAL IINOVATION,6076.000000,CRISTAL IINOVATION,2023-01-02,2023-01-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230102.000000,20230102.000000,20230102.000000
2023-01-03,21742.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-01-04,2023-01-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230103.000000,20230104.000000,20230104.000000
2023-01-03,21743.000000,6220.000000,6220.000000,EMBALLAGES AT,6246.000000,BOIS DAAQUAM,2023-01-03,2023-01-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230103.000000,20230103.000000,20230104.000000
2023-01-05,21745.000000,6220.000000,6220.000000,EMBALLAGES AT,6241.000000,BOIS DAAQUAM,2023-01-06,2023-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230105.000000,20230106.000000,20230109.000000
2023-01-09,21746.000000,4948.000000,5574.000000,TONIC PRECISION REVETEMENT,4948.000000,THEATRIXX TECHNOLOGIES,2023-01-10,2023-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230109.000000,20230110.000000,20230110.000000
2023-01-13,21747.000000,6220.000000,6220.000000,EMBALLAGES AT,6370.000000,WEST FRAZER,2023-01-17,2023-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230113.000000,20230117.000000,20230117.000000
2023-01-16,21748.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,FOREX,2023-01-16,2023-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230116.000000,20230116.000000,20230117.000000
2023-01-16,21749.000000,1424.000000,1424.000000,CAPMATIC,4452.000000,CAPMATIC BOOTH #4939,2023-01-26,2023-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230116.000000,20230126.000000,20230203.000000
2023-01-18,21750.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,FOREX,2023-01-20,2023-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230118.000000,20230120.000000,20230124.000000
2023-01-20,21752.000000,1424.000000,1424.000000,CAPMATIC,6359.000000,SOLID PACKAGING ROBOTIK INC.,2023-01-23,2023-01-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230120.000000,20230123.000000,20230123.000000
2023-01-24,21753.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-01-25,2023-01-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230124.000000,20230125.000000,20230125.000000
2023-01-26,21754.000000,1424.000000,1424.000000,CAPMATIC,6375.000000,FISHER CLINICAL SERVICES,2023-01-31,2023-02-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230126.000000,20230131.000000,20230201.000000
2023-01-31,21755.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-02-01,2023-02-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230131.000000,20230201.000000,20230201.000000
2023-02-08,21756.000000,6220.000000,6220.000000,EMBALLAGES AT,6370.000000,NORBORD,2023-02-10,2023-02-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230208.000000,20230210.000000,20230213.000000
2023-02-13,21757.000000,6220.000000,6220.000000,EMBALLAGES AT,6377.000000,DELCO FOREST PRODUCTS,2023-02-14,2023-02-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230213.000000,20230214.000000,20230217.000000
2023-02-15,21758.000000,1424.000000,1424.000000,CAPMATIC,6043.000000,ALUPROTECK ANODISATION,2023-02-16,2023-02-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230215.000000,20230216.000000,20230216.000000
2023-02-16,21759.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-02-16,2023-02-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230216.000000,20230216.000000,20230216.000000
2023-02-16,21760.000000,1424.000000,1424.000000,CAPMATIC,6359.000000,SOLID PACKAGING ROBOTIK INC.,2023-02-20,2023-02-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230216.000000,20230220.000000,20230220.000000
2023-02-23,21761.000000,1424.000000,6051.000000,POLYDX PLASTIQUE,1424.000000,CAPMATIC,2023-02-24,2023-02-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230223.000000,20230224.000000,20230224.000000
2023-02-27,21762.000000,1424.000000,6029.000000,CAPMATIC AMERICA INC.,1424.000000,CAPMATIC,2023-02-28,2023-03-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230227.000000,20230228.000000,20230303.000000
2023-02-28,21763.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,FOREX,2023-03-01,2023-03-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230228.000000,20230301.000000,20230308.000000
2023-03-02,21764.000000,4571.000000,4571.000000,SCOTTS CANADA (FAFARD),6379.000000,JC BAKKER,2023-03-07,2023-03-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230302.000000,20230307.000000,20230308.000000
2023-03-06,21765.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-03-06,2023-03-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230306.000000,20230306.000000,20230306.000000
2023-03-06,21766.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-09,2023-03-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230306.000000,20230309.000000,20230310.000000
2023-03-07,21767.000000,4571.000000,6126.000000,LICAFLEX,6127.000000,SCOTTS DELHI,2023-03-08,2023-03-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230307.000000,20230308.000000,20230309.000000
2023-03-08,21768.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-09,2023-03-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230308.000000,20230309.000000,20230309.000000
2023-03-08,21769.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-13,2023-03-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230308.000000,20230313.000000,20230316.000000
2023-03-08,21770.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-10,2023-03-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230308.000000,20230310.000000,20230313.000000
2023-03-09,21771.000000,6220.000000,6220.000000,EMBALLAGES AT,6362.000000,USINE SARTIGAN,2023-03-10,2023-03-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230309.000000,20230310.000000,20230314.000000
2023-03-10,21772.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-03-13,2023-03-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230310.000000,20230313.000000,20230313.000000
2023-03-13,21773.000000,1424.000000,6384.000000,PROCEPACK,1424.000000,CAPMATIC,2023-03-14,2023-03-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230313.000000,20230314.000000,20230314.000000
2023-03-14,21774.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-15,2023-03-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230314.000000,20230315.000000,20230316.000000
2023-03-23,21781.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-29,2023-03-30,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230323.000000,20230329.000000,20230330.000000
2023-04-20,21807.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-25,2023-04-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230420.000000,20230425.000000,20230426.000000
2023-04-27,21814.000000,1424.000000,1424.000000,CAPMATIC,6368.000000,DIAGNOSTICS BIOCHEM CANADA,2023-05-04,2023-05-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230427.000000,20230504.000000,20230505.000000
2023-03-14,21775.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-17,2023-03-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230314.000000,20230317.000000,20230317.000000
2023-03-16,21776.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-20,2023-03-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230316.000000,20230320.000000,20230321.000000
2023-03-16,21777.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-21,2023-03-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230316.000000,20230321.000000,20230322.000000
2023-03-17,21778.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-03-20,2023-03-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230317.000000,20230320.000000,20230320.000000
2023-03-20,21779.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2023-03-21,2023-03-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230320.000000,20230321.000000,20230321.000000
2023-03-23,21780.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-03-28,2023-03-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230323.000000,20230328.000000,20230329.000000
2023-03-23,21782.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-03,2023-04-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230323.000000,20230403.000000,20230404.000000
2023-03-27,21783.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-03-28,2023-03-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230327.000000,20230328.000000,20230328.000000
2023-03-30,21787.000000,4948.000000,4948.000000,THEATRIXX TECHNOLOGIES,5606.000000,THEATRIXX BOOTH C3322,2023-04-05,2023-04-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230330.000000,20230405.000000,20230413.000000
2023-04-05,21792.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2023-04-06,2023-04-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230405.000000,20230406.000000,20230406.000000
2023-04-04,21791.000000,1424.000000,6368.000000,DIAGNOSTICS BIOCHEM CANADA,1424.000000,CAPMATIC,2023-04-05,2023-04-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230404.000000,20230405.000000,20230406.000000
2023-04-20,21806.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-24,2023-04-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230420.000000,20230424.000000,20230425.000000
2023-03-31,21788.000000,6220.000000,6220.000000,EMBALLAGES AT,6377.000000,DELCO FOREST PRODUCTS,2023-04-03,2023-04-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230331.000000,20230403.000000,20230406.000000
2023-03-31,21789.000000,4948.000000,5606.000000,THEATRIXX BOOTH C3322,4948.000000,THEATRIXX TECHNOLOGIES,2023-04-21,2023-05-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230331.000000,20230421.000000,20230503.000000
2023-03-31,21790.000000,6224.000000,1122.000000,SUNCOR PRODUIT ÉNERGIE,6391.000000,JENSENS MIXERS,2023-04-03,2023-04-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230331.000000,20230403.000000,20230412.000000
2023-04-06,21793.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,FOREX,2023-04-06,2023-04-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230406.000000,20230406.000000,20230413.000000
2023-04-07,21794.000000,4948.000000,4948.000000,THEATRIXX TECHNOLOGIES,5520.000000,EVOLVE MEDIA GROUP,2023-04-07,2023-04-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230407.000000,20230407.000000,20230410.000000
2023-04-10,21795.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-13,2023-04-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230410.000000,20230413.000000,20230417.000000
2023-04-10,21796.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-14,2023-04-18,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230410.000000,20230414.000000,20230418.000000
2023-04-11,21797.000000,6220.000000,6220.000000,EMBALLAGES AT,6221.000000,NORTH AMERICAN FOREST PRODUCTS,2023-04-12,2023-04-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230411.000000,20230412.000000,20230413.000000
2023-04-12,21798.000000,1424.000000,1712.000000,AESUS,1424.000000,CAPMATIC,2023-04-12,2023-04-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230412.000000,20230412.000000,20230412.000000
2023-04-20,21805.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-04-21,2023-04-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230420.000000,20230421.000000,20230421.000000
2023-04-14,21800.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-17,2023-04-19,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230414.000000,20230417.000000,20230419.000000
2023-04-14,21801.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-20,2023-04-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230414.000000,20230420.000000,20230421.000000
2023-04-14,21802.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-19,2023-04-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230414.000000,20230419.000000,20230420.000000
2023-04-14,21803.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-20,2023-04-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230414.000000,20230420.000000,20230421.000000
2023-04-14,21804.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-04-17,2023-04-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230414.000000,20230417.000000,20230417.000000
2023-04-20,21808.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-27,2023-04-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230420.000000,20230427.000000,20230428.000000
2023-04-20,21809.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-27,2023-04-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230420.000000,20230427.000000,20230428.000000
2023-04-24,21810.000000,1424.000000,5348.000000,MAGNA INOXYDABLE,1424.000000,CAPMATIC,2023-04-25,2023-04-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230424.000000,20230425.000000,20230425.000000
2023-04-25,21811.000000,6224.000000,6394.000000,THERMON,1122.000000,SUNCOR PRODUIT ÉNERGIE,2023-04-25,2023-05-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230425.000000,20230425.000000,20230501.000000
2023-04-25,21812.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-04-26,2023-04-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230425.000000,20230426.000000,20230427.000000
2023-04-27,21813.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-05-01,2023-05-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230427.000000,20230501.000000,20230502.000000
2023-04-27,21815.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-05-02,2023-05-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230427.000000,20230502.000000,20230503.000000
2023-04-27,21816.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-05-04,2023-05-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230427.000000,20230504.000000,20230505.000000
2023-05-01,21817.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-05-02,2023-05-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230501.000000,20230502.000000,20230502.000000
2023-05-04,21819.000000,4571.000000,6397.000000,ENGRAIS McINNES,6110.000000,MIRAMICHI PEAT MOSS LTD.,2023-05-05,2023-05-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230504.000000,20230505.000000,20230509.000000
2023-05-08,21820.000000,1424.000000,1424.000000,CAPMATIC,6359.000000,SOLID PACKAGING ROBOTIK INC.,2023-05-12,2023-05-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230508.000000,20230512.000000,20230512.000000
2023-05-10,21821.000000,1424.000000,1424.000000,CAPMATIC,6139.000000,TECHNO-BLAST INC.,2023-05-11,2023-05-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230510.000000,20230511.000000,20230512.000000
2023-05-11,21822.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-05-12,2023-05-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230511.000000,20230512.000000,20230512.000000
2023-05-23,21825.000000,6397.000000,6397.000000,ENGRAIS McINNES,6401.000000,STRATHMORE PAYSAGISTE,2023-05-25,2023-05-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230523.000000,20230525.000000,20230526.000000
2023-05-25,21826.000000,6220.000000,6220.000000,EMBALLAGES AT,6246.000000,BOIS DAAQUAM,2023-05-25,2023-05-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230525.000000,20230525.000000,20230526.000000
2023-05-26,21827.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,ARBEC,2023-05-29,2023-05-30,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230526.000000,20230529.000000,20230530.000000
2023-05-26,21828.000000,6220.000000,6220.000000,EMBALLAGES AT,6370.000000,NORBORD,2023-05-29,2023-05-30,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230526.000000,20230529.000000,20230530.000000
2023-05-26,21829.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2023-06-06,2023-06-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230526.000000,20230606.000000,20230607.000000
2023-05-29,21830.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2023-05-30,2023-05-30,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230529.000000,20230530.000000,20230530.000000
2023-06-01,21837.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2023-06-02,2023-06-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230601.000000,20230602.000000,20230602.000000
2023-06-05,21838.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2023-06-05,2023-06-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20230605.000000,20230605.000000,20230605.000000
