order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2009-01-05,16407.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD,2009-01-05,2009-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090105.000000,20090105.000000,20090106.000000
2009-01-05,16408.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4558.000000,MAPLE LEAF DISTRIBUTION SERVICES,2009-01-05,2009-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090105.000000,20090105.000000,20090107.000000
2009-01-06,16409.000000,1079.000000,1079.000000,AEP CANADA,3729.000000,BUNZL MTL,2009-01-09,2009-01-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090106.000000,20090109.000000,20090113.000000
2009-01-08,16410.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4593.000000,SMITH INDUSPAC LTD,2009-01-12,2009-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090108.000000,20090112.000000,20090112.000000
2009-01-12,16411.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING),2009-01-13,2009-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090112.000000,20090113.000000,20090115.000000
2009-01-12,16412.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4602.000000,UNISOURCE MARYLAND,2009-01-12,2009-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090112.000000,20090112.000000,20090116.000000
2009-01-12,16413.000000,1079.000000,1079.000000,AEP CANADA,1203.000000,BUNZL CANADA INC,2009-01-15,2009-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090112.000000,20090115.000000,20090116.000000
2009-01-13,16414.000000,3837.000000,4282.000000,MYLEX,3837.000000,CASCADES MULTIPRO,2009-01-13,2009-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090113.000000,20090113.000000,20090115.000000
2009-01-13,16415.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,4427.000000,IFSL WAREHOUSE (IRVING),2009-01-19,2009-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090113.000000,20090119.000000,20090120.000000
2009-01-14,16416.000000,1762.000000,4249.000000,WOLVERING TUBES,4250.000000,TRESSAGE BOREAL,2009-01-14,2009-01-19,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090114.000000,20090114.000000,20090119.000000
2009-01-19,16417.000000,1079.000000,1079.000000,AEP CANADA,4189.000000,W. RALSTON CANADA INC.,2009-01-20,2009-01-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090119.000000,20090120.000000,20090123.000000
2009-01-19,16418.000000,1079.000000,1079.000000,AEP CANADA,3729.000000,BUNZL MTL,2009-01-22,2009-01-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20090119.000000,20090122.000000,20090123.000000
