order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2024-04-16,22113.000000,4571.000000,6126.000000,LICAFLEX,6127.000000,SCOTTS DELHI,2024-04-17,2024-04-18,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240416.000000,20240417.000000,20240418.000000
2024-05-22,22158.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,ARBEC,2024-05-22,2024-05-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240522.000000,20240522.000000,20240523.000000
2024-08-27,22269.000000,6397.000000,6538.000000,ENVRIRO GRANULATION,6397.000000,ENGRAIS McINNES,2024-08-27,2024-08-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240827.000000,20240827.000000,20240829.000000
2024-09-11,22283.000000,6418.000000,6418.000000,TEXTRAIL,6466.000000,K-TRAIL,2024-09-11,2024-09-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240911.000000,20240911.000000,20240912.000000
2024-02-21,22049.000000,1424.000000,6384.000000,PROCEPACK,1424.000000,CAPMATIC,2024-02-27,2024-02-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240221.000000,20240227.000000,20240227.000000
2024-01-08,22018.000000,1424.000000,1424.000000,CAPMATIC,6384.000000,PROCEPACK,2024-01-09,2024-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240108.000000,20240109.000000,20240109.000000
2024-01-08,22019.000000,1424.000000,1144.000000,JOHNSTON PLASTICS,1424.000000,CAPMATIC,2024-01-09,2024-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240108.000000,20240109.000000,20240109.000000
2024-01-04,22017.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2024-01-04,2024-01-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240104.000000,20240104.000000,20240104.000000
2024-01-08,22020.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2024-01-10,2024-01-11,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240108.000000,20240110.000000,20240111.000000
2024-04-16,22112.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,ARBEC,2024-04-16,2024-04-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240416.000000,20240416.000000,20240417.000000
2024-01-08,22021.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2024-01-11,2024-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240108.000000,20240111.000000,20240112.000000
2024-01-09,22022.000000,4571.000000,6474.000000,ECO +,6127.000000,SCOTTS DELHI,2024-01-09,2024-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240109.000000,20240109.000000,20240112.000000
2024-01-09,22023.000000,4571.000000,4571.000000,SCOTTS CANADA (FAFARD),6127.000000,SCOTTS DELHI,2024-01-12,2024-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240109.000000,20240112.000000,20240115.000000
2024-01-10,22024.000000,4571.000000,4571.000000,SCOTTS CANADA (FAFARD),5285.000000,ENVIREM ORGANICS,2024-01-11,2024-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240110.000000,20240111.000000,20240115.000000
2024-01-15,22025.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,ARBEC,2024-01-16,2024-01-19,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240115.000000,20240116.000000,20240119.000000
2024-01-16,22026.000000,6220.000000,6220.000000,EMBALLAGES AT,6402.000000,ROGER BOIVIN TRANSPORT,2024-01-16,2024-01-19,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240116.000000,20240116.000000,20240119.000000
2024-01-16,22027.000000,6418.000000,6418.000000,TEXTRAIL,6419.000000,X'CEL FABRICATION & DESIGN,2024-01-16,2024-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240116.000000,20240116.000000,20240117.000000
2024-01-22,22028.000000,4571.000000,4571.000000,SCOTTS CANADA (FAFARD),6477.000000,HOME HARDWARE,2024-01-23,2024-01-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240122.000000,20240123.000000,20240125.000000
2024-01-22,22029.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2024-01-23,2024-01-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240122.000000,20240123.000000,20240123.000000
2024-01-25,22030.000000,6220.000000,6220.000000,EMBALLAGES AT,6421.000000,SCIERIE LAPOINTE & ROY,2024-01-26,2024-01-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240125.000000,20240126.000000,20240129.000000
2024-01-25,22031.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2024-01-29,2024-01-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240125.000000,20240129.000000,20240129.000000
2024-02-02,22035.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2024-02-05,2024-02-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240202.000000,20240205.000000,20240205.000000
2024-01-31,22033.000000,1424.000000,1424.000000,CAPMATIC,6478.000000,VOLUNTARY PURCHASING GROUP,2024-02-01,2024-02-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240131.000000,20240201.000000,20240208.000000
2024-01-31,22034.000000,1424.000000,1424.000000,CAPMATIC,6478.000000,VOLUNTARY PURCHASING GROUP,2024-02-02,2024-02-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240131.000000,20240202.000000,20240209.000000
2024-02-07,22039.000000,4571.000000,4671.000000,SCOTTS MILOT,6127.000000,SCOTTS DELHI,2024-02-08,2024-02-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240207.000000,20240208.000000,20240214.000000
2024-02-06,22037.000000,4571.000000,4671.000000,SCOTTS MILOT,6127.000000,SCOTTS DELHI,2024-02-07,2024-02-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240206.000000,20240207.000000,20240209.000000
2024-02-06,22038.000000,1424.000000,6128.000000,ELSO,1424.000000,CAPMATIC,2024-02-07,2024-02-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240206.000000,20240207.000000,20240207.000000
2024-02-22,22050.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2024-02-27,2024-02-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240222.000000,20240227.000000,20240227.000000
2024-02-29,22056.000000,6397.000000,6397.000000,ENGRAIS McINNES,6485.000000,ENVIRO MUSHROO FARMS INC.,2024-03-01,2024-03-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240229.000000,20240301.000000,20240302.000000
2024-02-13,22042.000000,6418.000000,6418.000000,TEXTRAIL,6419.000000,X'CEL FABRICATION & DESIGN,2024-02-14,2024-02-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240213.000000,20240214.000000,20240215.000000
2024-02-14,22043.000000,1424.000000,4739.000000,TECHNOLOGIE SUPÉRIEURE ALLIAGE,1424.000000,CAPMATIC,2024-02-15,2024-02-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240214.000000,20240215.000000,20240215.000000
2024-02-14,22044.000000,4571.000000,4671.000000,SCOTTS MILOT,6127.000000,SCOTTS DELHI,2024-02-22,2024-02-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240214.000000,20240222.000000,20240226.000000
2024-02-14,22045.000000,4571.000000,4571.000000,SCOTTS CANADA (FAFARD),5285.000000,ENVIREM ORGANICS,2024-02-15,2024-02-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240214.000000,20240215.000000,20240221.000000
2024-02-16,22046.000000,1424.000000,4739.000000,TECHNOLOGIE SUPÉRIEURE ALLIAGE,1424.000000,CAPMATIC,2024-02-16,2024-02-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240216.000000,20240216.000000,20240216.000000
2024-02-20,22047.000000,6220.000000,6220.000000,EMBALLAGES AT,6481.000000,PRODUITS FORESTIERS MINIERS ABITIBI,2024-02-21,2024-02-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240220.000000,20240221.000000,20240221.000000
2024-02-21,22048.000000,1424.000000,1424.000000,CAPMATIC,6384.000000,PROCEPACK,2024-02-27,2024-02-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240221.000000,20240227.000000,20240227.000000
2024-02-22,22051.000000,4571.000000,4671.000000,SCOTTS MILOT,6127.000000,SCOTTS DELHI,2024-02-23,2024-02-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240222.000000,20240223.000000,20240228.000000
2024-02-27,22052.000000,6220.000000,6220.000000,EMBALLAGES AT,6482.000000,CARRIER BÉGIN,2024-02-27,2024-02-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240227.000000,20240227.000000,20240228.000000
2024-02-28,22053.000000,4571.000000,6126.000000,LICAFLEX,6127.000000,SCOTTS DELHI,2024-02-29,2024-03-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240228.000000,20240229.000000,20240301.000000
2024-02-28,22054.000000,1424.000000,6420.000000,ELSO WHRS (HARMONY),1424.000000,CAPMATIC,2024-02-29,2024-02-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240228.000000,20240229.000000,20240229.000000
2024-02-29,22055.000000,4571.000000,4671.000000,SCOTTS MILOT,6127.000000,SCOTTS DELHI,2024-03-05,2024-03-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240229.000000,20240305.000000,20240307.000000
2024-03-06,22057.000000,1424.000000,1424.000000,CAPMATIC,4488.000000,CAPMATIC BOOTH #1503 HALL A,2024-03-13,2024-03-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240306.000000,20240313.000000,20240315.000000
2024-03-06,22058.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2024-03-08,2024-03-11,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240306.000000,20240308.000000,20240311.000000
2024-03-06,22059.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2024-03-12,2024-03-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240306.000000,20240312.000000,20240313.000000
2024-03-06,22060.000000,1424.000000,4488.000000,CAPMATIC BOOTH #1503 HALL A,1424.000000,CAPMATIC,2024-03-23,2024-03-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240306.000000,20240323.000000,20240325.000000
2024-03-06,22061.000000,1424.000000,4315.000000,CFF STAINLESS STEEL,1424.000000,CAPMATIC,2024-03-07,2024-03-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20240306.000000,20240307.000000,20240307.000000
