order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2003-01-14,12876.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3482.000000,RED RUN APT ll,2003-01-17,2003-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030114.000000,20030117.000000,20030120.000000
2003-01-20,12885.000000,1079.000000,1079.000000,AEP CANADA,1203.000000,BUNZL CANADA INC,2003-01-20,2003-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030120.000000,20030120.000000,20030121.000000
2003-01-27,12895.000000,1079.000000,1079.000000,AEP CANADA,1168.000000,UNISOURCE MTL,2003-01-28,2003-01-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030127.000000,20030128.000000,20030129.000000
2003-01-03,12868.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3449.000000,PROSPECT,2003-01-04,2003-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030103.000000,20030104.000000,20030106.000000
2003-01-03,12869.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3434.000000,EMCEA,2003-01-05,2003-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030103.000000,20030105.000000,20030106.000000
2003-01-03,12870.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3434.000000,EMCEA,2003-01-05,2003-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030103.000000,20030105.000000,20030106.000000
2003-01-03,12871.000000,1079.000000,1079.000000,AEP CANADA,1272.000000,UNISOURCE ST LAURENT,2003-01-06,2003-01-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030103.000000,20030106.000000,20030108.000000
2003-01-06,12872.000000,1079.000000,1079.000000,AEP CANADA,1168.000000,UNISOURCE MTL,2003-01-06,2003-01-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030106.000000,20030106.000000,20030108.000000
2003-01-08,12873.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO,2003-01-10,2003-01-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030108.000000,20030110.000000,20030114.000000
2003-01-08,12874.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3451.000000,GLOBAL WOOD CONCEPT,2003-01-08,2003-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030108.000000,20030108.000000,20030110.000000
2003-01-09,12875.000000,1268.000000,1329.000000,PLIANT CORP.,1268.000000,CARROUSEL,2003-01-09,2003-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030109.000000,20030109.000000,20030110.000000
2003-01-15,12877.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3483.000000,DUANE THOMAS MARINE CONSTRUCTION,2003-01-17,2003-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030115.000000,20030117.000000,20030121.000000
2003-01-15,12878.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3434.000000,EMCEA,2003-01-15,2003-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030115.000000,20030115.000000,20030116.000000
2003-01-15,12879.000000,1079.000000,1079.000000,AEP CANADA,1273.000000,MULTIPAPER,2003-01-15,2003-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030115.000000,20030115.000000,20030116.000000
2003-01-16,12880.000000,1079.000000,1079.000000,AEP CANADA,1168.000000,UNISOURCE MTL,2003-01-16,2003-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030116.000000,20030116.000000,20030117.000000
2003-01-16,12881.000000,1424.000000,1424.000000,CAPMATIC,3485.000000,ICN CANADA LTD,2003-01-16,2003-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030116.000000,20030116.000000,20030116.000000
2003-01-17,12882.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3486.000000,INDUSTRIAL PACKAGING CORP.,2003-01-17,2003-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030117.000000,20030117.000000,20030121.000000
2003-01-17,12883.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3451.000000,GLOBAL WOOD CONCEPT,2003-01-20,2003-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030117.000000,20030120.000000,20030121.000000
2003-01-20,12884.000000,1491.000000,1491.000000,CASCADES ENVIROPAC INC.,3451.000000,GLOBAL WOOD CONCEPT,2003-01-20,2003-01-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030120.000000,20030120.000000,20030122.000000
2003-01-20,12886.000000,1079.000000,1079.000000,AEP CANADA,1168.000000,UNISOURCE MTL,2003-01-21,2003-01-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030120.000000,20030121.000000,20030122.000000
2003-01-21,12887.000000,1424.000000,1424.000000,CAPMATIC,3490.000000,COTY US LLC,2003-01-22,2003-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030121.000000,20030122.000000,20030124.000000
2003-01-23,12888.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3395.000000,HUNDMAN LUMBER,2003-01-23,2003-01-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030123.000000,20030123.000000,20030128.000000
2003-01-23,12889.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO,2003-01-23,2003-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030123.000000,20030123.000000,20030127.000000
2003-01-23,12890.000000,1424.000000,1424.000000,CAPMATIC,3491.000000,AVMOR,2003-01-24,2003-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030123.000000,20030124.000000,20030124.000000
2003-01-23,12892.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3341.000000,MIDJERSEY SUPPLY,2003-01-24,2003-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030123.000000,20030124.000000,20030127.000000
2003-01-23,12893.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3350.000000,84 LUMBER,2003-01-24,2003-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20030123.000000,20030124.000000,20030127.000000
