order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2015-06-17,19209.000000,1424.000000,4759.000000,AIF INOX,1424.000000,CAPMATIC,2015-06-18,2015-06-18,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150617.000000,20150618.000000,20150618.000000
2015-06-22,19217.000000,1424.000000,5399.000000,EBM LASER,1424.000000,CAPMATIC,2015-06-25,2015-06-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150622.000000,20150625.000000,20150626.000000
2015-06-17,19208.000000,1273.000000,1079.000000,AEP CANADA,1273.000000,MULTIPLUS,2015-06-25,2015-06-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150617.000000,20150625.000000,20150626.000000
2015-01-05,19040.000000,3169.000000,5037.000000,OMYA INC.,3169.000000,CONVERDIS,2015-01-05,2015-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150105.000000,20150105.000000,20150106.000000
2015-01-05,19041.000000,1424.000000,1424.000000,CAPMATIC,4925.000000,LP TECHNOLOGIES,2015-01-06,2015-01-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150105.000000,20150106.000000,20150106.000000
2015-01-05,19042.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,5256.000000,SONE ROCKWELL WHRS,2015-01-06,2015-01-08,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150105.000000,20150106.000000,20150108.000000
2015-01-06,19043.000000,3755.000000,3755.000000,CASCADES ENVIROPAC,5256.000000,SONE ROCKWELL WHRS,2015-01-07,2015-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150106.000000,20150107.000000,20150112.000000
2015-01-09,19044.000000,1424.000000,1424.000000,CAPMATIC,5452.000000,YOSI VAPES,2015-01-09,2015-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150109.000000,20150109.000000,20150112.000000
2015-01-14,19045.000000,3169.000000,4985.000000,SONOCO AL,3169.000000,CONVERDIS,2015-01-16,2015-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150114.000000,20150116.000000,20150120.000000
2015-01-15,19046.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2015-01-16,2015-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20150115.000000,20150116.000000,20150116.000000
