order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2025-01-14,22731.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2025-01-15,2025-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250114.000000,20250115.000000,20250115.000000
2025-01-24,22746.000000,1424.000000,1424.000000,CAPMATIC,6646.000000,ABBOTT,2025-01-29,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250129.000000,20250203.000000
2025-01-27,22747.000000,1424.000000,1424.000000,CAPMATIC,6563.000000,BECKMAN COULTER,2025-01-28,2025-01-30,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250127.000000,20250128.000000,20250130.000000
2025-01-03,22712.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-06,2025-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250103.000000,20250106.000000,20250107.000000
2025-01-09,22724.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-15,2025-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250115.000000,20250116.000000
2025-01-13,22730.000000,6126.000000,6126.000000,LICAFLEX,6622.000000,RED RIVER SOILS,2025-01-13,2025-01-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250113.000000,20250113.000000,20250113.000000
2025-01-03,22713.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-08,2025-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250103.000000,20250108.000000,20250109.000000
2025-01-09,22723.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-13,2025-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250113.000000,20250115.000000
2025-01-16,22736.000000,6101.000000,5285.000000,ENVIREM ORGANICS,6101.000000,SCOTTS QUALI-GRO,2025-01-23,2025-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250116.000000,20250123.000000,20250127.000000
2025-01-03,22714.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-09,2025-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250103.000000,20250109.000000,20250110.000000
2025-01-06,22715.000000,6220.000000,6220.000000,EMBALLAGES AT,6636.000000,CHALEUR FOREST PRODUCTS,2025-01-07,2025-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250106.000000,20250107.000000,20250109.000000
2025-01-07,22716.000000,6220.000000,6220.000000,EMBALLAGES AT,6637.000000,AT PACKAGING BOOTH #C26139 C/O GES,2025-01-09,2025-01-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250107.000000,20250109.000000,20250114.000000
2025-01-07,22717.000000,6220.000000,6638.000000,AT PACKAGING BOOTH #C26139 IPPE,6220.000000,EMBALLAGES AT,2025-01-31,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250107.000000,20250131.000000,20250203.000000
2025-01-08,22718.000000,6220.000000,6220.000000,EMBALLAGES AT,6332.000000,ARBEC,2025-01-08,2025-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250108.000000,20250108.000000,20250110.000000
2025-01-08,22719.000000,6126.000000,6622.000000,RED RIVER SOILS,6126.000000,LICAFLEX,2025-01-01,2025-01-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250108.000000,20250101.000000,20250101.000000
2025-01-09,22720.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2025-01-09,2025-01-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250109.000000,20250109.000000
2025-01-09,22721.000000,4571.000000,6126.000000,LICAFLEX,6622.000000,RED RIVER SOILS,2025-01-10,2025-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250110.000000,20250116.000000
2025-01-09,22722.000000,6127.000000,6127.000000,SCOTTS DELHI,6101.000000,SCOTTS QUALI-GRO,2025-01-10,2025-01-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250110.000000,20250113.000000
2025-01-24,22740.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2025-01-27,2025-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250127.000000,20250127.000000
2025-01-09,22725.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-21,2025-01-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250109.000000,20250121.000000,20250122.000000
2025-01-10,22726.000000,6220.000000,6220.000000,EMBALLAGES AT,6639.000000,USA HAM,2025-01-13,2025-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250110.000000,20250113.000000,20250115.000000
2025-01-13,22727.000000,6101.000000,6101.000000,SCOTTS QUALI-GRO,6127.000000,SCOTTS DELHI,2025-01-13,2025-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250113.000000,20250113.000000,20250116.000000
2025-01-13,22728.000000,4571.000000,6640.000000,SCOTTS TABUSINTAC,4571.000000,SCOTTS CANADA LTD,2025-01-13,2025-01-16,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250113.000000,20250113.000000,20250116.000000
2025-01-13,22729.000000,6127.000000,6127.000000,SCOTTS DELHI,6101.000000,SCOTTS QUALI-GRO,2025-01-14,2025-01-15,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250113.000000,20250114.000000,20250115.000000
2025-01-15,22732.000000,6127.000000,6127.000000,SCOTTS DELHI,6641.000000,HOME HARDWARE 25-5,2025-01-22,2025-01-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250115.000000,20250122.000000,20250123.000000
2025-01-16,22733.000000,6101.000000,5285.000000,ENVIREM ORGANICS,6101.000000,SCOTTS QUALI-GRO,2025-01-20,2025-01-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250116.000000,20250120.000000,20250122.000000
2025-01-16,22734.000000,6101.000000,5285.000000,ENVIREM ORGANICS,6101.000000,SCOTTS QUALI-GRO,2025-01-21,2025-01-22,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250116.000000,20250121.000000,20250122.000000
2025-01-16,22735.000000,6101.000000,5285.000000,ENVIREM ORGANICS,6101.000000,SCOTTS QUALI-GRO,2025-01-22,2025-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250116.000000,20250122.000000,20250124.000000
2025-02-04,22757.000000,6127.000000,6127.000000,SCOTTS DELHI,6503.000000,SCOTTS AIRDRIE,2025-02-05,2025-02-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250204.000000,20250205.000000,20250210.000000
2025-01-21,22737.000000,1424.000000,6420.000000,ELSO WHRS (HARMONY),1424.000000,CAPMATIC,2025-01-21,2025-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250121.000000,20250121.000000,20250121.000000
2025-01-24,22741.000000,6127.000000,6127.000000,SCOTTS DELHI,6101.000000,SCOTTS QUALI-GRO,2025-01-27,2025-01-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250127.000000,20250128.000000
2025-01-24,22742.000000,6220.000000,6645.000000,ENGAGE TEHCNOLOGIES,6220.000000,EMBALLAGES AT,2025-01-30,2025-02-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250130.000000,20250204.000000
2025-01-24,22743.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-28,2025-01-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250128.000000,20250129.000000
2025-01-24,22744.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-29,2025-01-31,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250129.000000,20250131.000000
2025-01-24,22745.000000,4571.000000,5285.000000,ENVIREM ORGANICS,4571.000000,SCOTTS CANADA (FAFARD),2025-01-31,2025-02-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250124.000000,20250131.000000,20250205.000000
2025-01-27,22748.000000,1424.000000,1424.000000,CAPMATIC,6563.000000,BECKMAN COULTER,2025-01-30,2025-02-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250127.000000,20250130.000000,20250205.000000
2025-01-27,22749.000000,1424.000000,1424.000000,CAPMATIC,6563.000000,BECKMAN COULTER,2025-01-30,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250127.000000,20250130.000000,20250203.000000
2025-01-27,22750.000000,1424.000000,1424.000000,CAPMATIC,6563.000000,BECKMAN COULTER,2025-01-30,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250127.000000,20250130.000000,20250203.000000
2025-02-19,22807.000000,6101.000000,5285.000000,ENVIREM ORGANICS,6101.000000,SCOTTS QUALI-GRO,2025-02-25,2025-02-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250219.000000,20250225.000000,20250226.000000
2025-03-13,22841.000000,4571.000000,6126.000000,LICAFLEX,6127.000000,SCOTTS DELHI,2025-03-13,2025-03-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250313.000000,20250313.000000,20250314.000000
2025-01-30,22751.000000,1424.000000,4192.000000,SUPERIOR ALLOY,1424.000000,CAPMATIC,2025-01-31,2025-01-31,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250130.000000,20250131.000000,20250131.000000
2025-01-30,22752.000000,6127.000000,6126.000000,LICAFLEX,6127.000000,SCOTTS DELHI,2025-01-31,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250130.000000,20250131.000000,20250203.000000
2025-01-30,22753.000000,4571.000000,6126.000000,LICAFLEX,6622.000000,RED RIVER SOILS,2025-02-04,2025-02-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250130.000000,20250204.000000,20250210.000000
2025-01-31,22754.000000,6127.000000,6127.000000,SCOTTS DELHI,6503.000000,SCOTTS AIRDRIE,2025-01-31,2025-02-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250131.000000,20250131.000000,20250206.000000
2025-01-31,22755.000000,1424.000000,1424.000000,CAPMATIC,6416.000000,ANODISATION EXPERT,2025-02-03,2025-02-03,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250131.000000,20250203.000000,20250203.000000
2025-02-03,22756.000000,4571.000000,6648.000000,ORGANIC OCEAN,4571.000000,SCOTTS CANADA LTD,2025-02-04,2025-02-06,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250203.000000,20250204.000000,20250206.000000
2025-02-05,22758.000000,6127.000000,6127.000000,SCOTTS DELHI,4571.000000,SCOTTS CANADA ST-BONAVENTURE,2025-02-07,2025-02-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250205.000000,20250207.000000,20250210.000000
2025-02-05,22759.000000,6127.000000,6127.000000,SCOTTS DELHI,4571.000000,SCOTTS CANADA ST-BONAVENTURE,2025-02-07,2025-02-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250205.000000,20250207.000000,20250210.000000
2025-02-05,22760.000000,6127.000000,6127.000000,SCOTTS DELHI,4571.000000,SCOTTS CANADA ST-BONAVENTURE,2025-02-07,2025-02-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20250205.000000,20250207.000000,20250210.000000
