Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22449 29/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22450 29/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22451 29/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22452 29/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22453 29/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22464 21/10/2024	EMBALLAGES AT	MIRABEL,PQ MATTAWA,ON	385.00 CA	330.00 55.00
22465 30/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22466 30/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22467 30/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22468 30/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22469 30/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22475 07/11/2024	CAPMATIC	CHICAGO,IL MONTREAL-NORD,PQ	4,560.00 CA	3,700.00 860.00
22476 07/11/2024	CAPMATIC	CHICAGO,IL MONTREAL-NORD,PQ	4,760.00 CA	3,700.00 1,060.00
22477 07/11/2024	CAPMATIC	CHICAGO,IL MONTREAL-NORD,PQ	5,080.00 CA	3,700.00 1,380.00
22479 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22480 31/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22481 31/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22482 31/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22483 31/10/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22484 23/10/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,050.00 CA	850.00 200.00
22490 29/10/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,500.00 CA	1,100.00 400.00
22491 04/11/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,050.00 250.00
22492 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22493 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22494 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22495 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22496 01/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22497 28/10/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	240.00 CA	145.00 95.00
22498 25/10/2024	EMBALLAGES AT	MIRABEL,PQ SAINT-PAMPHILE,PQ	1,100.00 CA	1,000.00 100.00
22499 28/10/2024	EMBALLAGES AT	SAINT-PAMPHILE,PQMIRABEL,PQ	1,400.00 CA	1,200.00 200.00
22500 25/10/2024	SCOTTS CANADA LTD	SAINT CATHARINESST-BONAVENTURE	1,350.00 CA	1,000.00 350.00
22501 04/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22502 04/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22503 04/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22504 04/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
