Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
23040 01/08/2025	CAPMATIC	MONTREAL-NORD,PLQAVAL,PQ	525.00 CA	350.00 175.00
23041 04/08/2025	THEATRIXX TECHNOLOGIES	ST-BRUNO DE MONTMAORNVTILRLEEAL,PQ	225.00 CA	150.00 75.00
23042 04/08/2025	SCOTTS CANADA LTD	LACHINE,PQ WALLACEBURG,ON	1,250.00 CA	1,000.00 250.00
23043 05/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,000.00 CA	800.00 200.00
23044 06/08/2025	CAPMATIC	DORVAL,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
23045 06/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,000.00 CA	800.00 200.00
23046 07/08/2025	EMBALLAGES AT	MIRABEL,PQ NORMANDIN,PQ	825.00 CA	692.78 132.22
23047 07/08/2025	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	115.00 35.00
23048 07/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,100.00 CA	900.00 200.00
23049 07/08/2025	THEATRIXX TECHNOLOGIES	ST-BRUNO DE MONTGAraRnVdIeL LPErairie,AB	1,450.00 CA	1,200.00 250.00
23050 11/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,100.00 CA	900.00 200.00
23051 08/08/2025	SCOTTS QUALI-GRO	SAINT PAMPHILE,PQL'ORIGNAL,ON	1,900.00 CA	1,500.00 400.00
23052 12/08/2025	SCOTTS QUALI-GRO	SAINT PAMPHILE,PQL'ORIGNAL,ON	1,250.00 CA	1,000.00 250.00
23053 12/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,100.00 CA	900.00 200.00
23054 13/08/2025	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,100.00 CA	900.00 200.00
23055 12/08/2025	THEATRIXX TECHNOLOGIES	BURNABY,BC TORONTO,ON	1,695.00 CA	1,246.77 448.23
23056 12/08/2025	LEGGI TRANSPORT	BURNABY,BC RICHMOND,BC	0.00 CA	250.00 -250.00
23058 13/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23059 13/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23060 13/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23061 14/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23062 15/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23063 15/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23064 18/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23065 18/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23066 19/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23067 19/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23068 21/08/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
