Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22621 22/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22622 22/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22623 27/11/2024	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,300.00 CA	1,100.00 200.00
22624 25/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22625 25/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22626 25/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22627 25/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22628 25/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22629 26/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,400.00 350.00
22630 26/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22631 26/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22632 26/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22633 26/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22634 27/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22635 27/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22636 27/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22637 27/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22638 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22639 21/11/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	225.00 CA	130.00 95.00
22640 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22641 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22642 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22643 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22644 28/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22645 29/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22646 29/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,400.00 350.00
22647 29/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22648 29/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22649 29/11/2024	SCOTTS DELHI	DELHI,ON L'ORIGNAL,ON	1,750.00 CA	1,450.00 300.00
22650 22/11/2024	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	345.00 CA	272.14 72.86
22651 22/11/2024	EMBALLAGES AT	DAYTON,NJ MIRABEL,PQ	1,325.00 CA	1,100.00 225.00
22652 21/11/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILOST-BONAVENTURE	1,200.00 CA	1,000.00 200.00
22653 27/11/2024	EMBALLAGES AT	MIRABEL,PQ SAINT-HONORÉ-DE	700.00 CA	525.00 175.00
22654 22/11/2024	SCOTTS CANADA LTD	ST-BONAVENTURE MIRAMICHI,NB	485.00 CA	375.00 110.00
22655 25/11/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILOL'TORIGNAL,ON	1,500.00 CA	1,300.00 200.00
