Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22988 02/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
22989 03/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
22990 03/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
22991 04/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
22992 04/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
22993 03/07/2025	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	225.00 CA	115.00 110.00
22994 03/07/2025	EMBALLAGES AT	MIRABEL,PQ CANOE,BC	985.00 CA	800.00 185.00
22995 04/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,650.00 375.00
22996 04/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,700.00 325.00
22997 04/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,700.00 325.00
22998 04/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,600.00 425.00
22999 04/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,650.00 375.00
23000 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,650.00 375.00
23001 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,650.00 375.00
23002 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,700.00 325.00
23003 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,700.00 325.00
23004 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,600.00 425.00
23005 09/07/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,025.00 CA	1,650.00 375.00
23006 10/07/2025	SCOTTS DELHI	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
23007 07/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23008 07/07/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,500.00 CA	1,200.00 300.00
23009 07/07/2025	SCOTTS QUALI-GRO	SAINT PAMPHILE,PQL'ORIGNAL,ON	1,250.00 CA	1,000.00 250.00
23010 08/07/2025	SCOTTS QUALI-GRO	SAINT PAMPHILE,PQL'ORIGNAL,ON	1,250.00 CA	1,000.00 250.00
23011 10/07/2025	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,200.00 CA	900.00 300.00
23012 11/07/2025	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
23013 09/07/2025	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	225.00 CA	130.00 95.00
23014 10/07/2025	CAPMATIC	LAREDO ,TX MONTREAL-NORD,PQ	6,150.00 CA	5,200.00 950.00
23015 23/07/2025	CAPMATIC	MONTREAL-NORD,PCQHICAGO,IL	4,500.00 CA	3,710.00 790.00
23016 01/08/2025	CAPMATIC	CHICAGO,IL MONTREAL-NORD,PQ	3,900.00 CA	3,125.00 775.00
