Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22085 03/04/2024	CAPMATIC	MONTREAL-NORD,PFQAIRFIELD,NJ	2,200.00 CA	1,700.00 500.00
22086 02/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22087 03/04/2024	THEATRIXX TECHNOLOGIES	MONTREAL,PQ LAS VEGAS,NV	7,500.00 CA	6,500.00 1,000.00
22088 03/04/2024	SCOTTS CANADA LTD	ST-BONAVENTURE DELHI,ON	385.00 CA	325.00 60.00
22089 04/04/2024	CAPMATIC	MONTREAL-NORD,PTQERREBONNE,PQ	235.00 CA	130.00 105.00
22090 08/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22091 10/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22092 10/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22095 11/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22096 12/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22097 05/04/2024	SCOTTS CANADA LTD	ST-BONAVENTURE DELHI,ON	385.00 CA	325.00 60.00
22098 05/04/2024	SCOTTS CANADA LTD	DELHI,ON ROCKY VIEW,AB	1,200.00 CA	1,000.00 200.00
22099 08/04/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	250.00 CA	145.00 105.00
22100 10/04/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	250.00 CA	145.00 105.00
22101 10/04/2024	DEXTER	LONGUEUIL,PQ THURSO,PQ	875.00 CA	675.00 200.00
22102 15/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22103 16/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22104 17/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22105 18/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,200.00 CA	900.00 300.00
22106 18/04/2024	THEATRIXX TECHNOLOGIES	LAS VEGAS,NV MONTREAL,PQ	7,072.00 CA	6,259.90 812.10
22107 18/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22108 15/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22109 16/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,000.00 400.00
22110 15/04/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22111 16/04/2024	CAPMATIC	MONTREAL-NORD,PTQERREBONNE,PQ	240.00 CA	130.00 110.00
22112 16/04/2024	EMBALLAGES AT	MIRABEL,PQ AMOS,PQ	750.00 CA	550.00 200.00
22113 16/04/2024	SCOTTS CANADA LTD	LACHINE,PQ DELHI,ON	975.00 CA	750.00 225.00
22114 22/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22117 23/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22118 25/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,100.00 300.00
22119 17/04/2024	ENGRAIS McINNES	STANSTEAD,PQ DRUMMONDVILLE,PQ	435.00 CA	355.00 80.00
22120 18/04/2024	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22121 22/04/2024	SCOTTS CANADA LTD	ST-LUDGER DE MILODTELHI,ON	2,400.00 CA	2,000.00 400.00
22122 26/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB L'ORIGNAL,ON	1,450.00 CA	1,150.00 300.00
22123 25/04/2024	SCOTTS CANADA LTD	MIRAMICHI,NB L'ORIGNAL,ON	1,450.00 CA	1,150.00 300.00
