Unnamed: 0	Unnamed: 1	(By Requested Pickup date)	Unnamed: 3	Unnamed: 4
22784 18/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22785 18/02/2025	ENGRAIS McINNES	STANSTEAD,PQ BURLINGTON,ON	750.00 CA	600.00 150.00
22786 19/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22787 19/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,400.00 750.00
22788 27/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22790 20/02/2025	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,500.00 CA	1,100.00 400.00
22791 20/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22792 20/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,500.00 650.00
22793 21/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22794 21/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22795 07/03/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22796 14/02/2025	SCOTTS CANADA LTD	ST-BONAVENTURE MIRAMICHI,NB	625.00 CA	450.00 175.00
22797 18/02/2025	CAPMATIC	DORVAL,PQ MONTREAL-NORD,PQ	150.00 CA	100.00 50.00
22798 24/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22799 24/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22800 24/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22801 25/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,500.00 650.00
22802 25/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,500.00 650.00
22803 25/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22804 26/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,650.00 500.00
22805 26/02/2025	SCOTTS DELHI	DELHI,ON ST-BONAVENTURE	2,150.00 CA	1,750.00 400.00
22806 20/02/2025	SCOTTS CANADA LTD	MIRAMICHI,NB ST-BONAVENTURE	1,300.00 CA	1,000.00 300.00
22807 25/02/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,350.00 CA	1,150.00 200.00
22808 03/03/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,350.00 CA	1,150.00 200.00
22809 27/02/2025	SCOTTS QUALI-GRO	MIRAMICHI,NB L'ORIGNAL,ON	1,350.00 CA	1,100.00 250.00
22810 24/02/2025	CAPMATIC	BOUCHERVILLE,PQ MONTREAL-NORD,PQ	250.00 CA	145.00 105.00
22811 21/02/2025	SCOTTS CANADA LTD	L'ORIGNAL,ON ST-BONAVENTURE	950.00 CA	750.00 200.00
